SAPCE1 Personal consumption expenditures (PCE) by major type of product 1
SAPCE1 Personal consumption expenditures (PCE) by major type of product 1
State or DC
GeoFips,GeoName,LineCode,Description,2023
45000,South Carolina,16,"      Health care",38925.6
45000,South Carolina,17,"      Transportation services",6990.2
45000,South Carolina,18,"      Recreation services",10567.0
45000,South Carolina,19,"      Food services and accommodations",21018.0
45000,South Carolina,20,"      Financial services and insurance",16756.5
45000,South Carolina,21,"      Other services",19695.9
45000,South Carolina,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",4422.8
45000,South Carolina,23,"      Gross output of nonprofit institutions",23042.9
45000,South Carolina,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",18620.1
46000,South Dakota,1,Personal consumption expenditures,47926.8
46000,South Dakota,2,"  Goods",14344.5
46000,South Dakota,3,"    Durable goods",5169.8
46000,South Dakota,4,"      Motor vehicles and parts",2021.4
46000,South Dakota,5,"      Furnishings and durable household equipment",1327.8
46000,South Dakota,6,"      Recreational goods and vehicles",1255.4
46000,South Dakota,7,"      Other durable goods",565.2
46000,South Dakota,8,"    Nondurable goods",9174.7
46000,South Dakota,9,"      Food and beverages purchased for off-premises consumption",3327.6
46000,South Dakota,10,"      Clothing and footwear",1245.1
46000,South Dakota,11,"      Gasoline and other energy goods",1138.5
46000,South Dakota,12,"      Other nondurable goods",3463.6
46000,South Dakota,13,"  Services",33582.2
46000,South Dakota,14,"    Household consumption expenditures (for services)",31374.7
46000,South Dakota,15,"      Housing and utilities",7206.9
46000,South Dakota,16,"      Health care",10582.2
46000,South Dakota,17,"      Transportation services",1487.1
46000,South Dakota,18,"      Recreation services",1904.8
46000,South Dakota,19,"      Food services and accommodations",3362.3
46000,South Dakota,20,"      Financial services and insurance",3355.3
46000,South Dakota,21,"      Other services",3476.2
46000,South Dakota,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2207.5
46000,South Dakota,23,"      Gross output of nonprofit institutions",6752.8
46000,South Dakota,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",4545.2
47000,Tennessee,1,Personal consumption expenditures,351524.5
47000,Tennessee,2,"  Goods",120706.3
47000,Tennessee,3,"    Durable goods",40050.1
47000,Tennessee,4,"      Motor vehicles and parts",16013.1
47000,Tennessee,5,"      Furnishings and durable household equipment",9574.4
47000,Tennessee,6,"      Recreational goods and vehicles",9688.8
47000,Tennessee,7,"      Other durable goods",4773.7
47000,Tennessee,8,"    Nondurable goods",80656.3
47000,Tennessee,9,"      Food and beverages purchased for off-premises consumption",25485.3
47000,Tennessee,10,"      Clothing and footwear",10340.5
47000,Tennessee,11,"      Gasoline and other energy goods",10143.9
47000,Tennessee,12,"      Other nondurable goods",34686.6
47000,Tennessee,13,"  Services",230818.2
47000,Tennessee,14,"    Household consumption expenditures (for services)",226165.4
47000,Tennessee,15,"      Housing and utilities",61123.2
47000,Tennessee,16,"      Health care",58753.0
47000,Tennessee,17,"      Transportation services",10805.7
47000,Tennessee,18,"      Recreation services",12866.1
47000,Tennessee,19,"      Food services and accommodations",28014.8
47000,Tennessee,20,"      Financial services and insurance",27063.8
47000,Tennessee,21,"      Other services",27538.7
47000,Tennessee,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",4652.8
47000,Tennessee,23,"      Gross output of nonprofit institutions",30161.9
47000,Tennessee,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",25509.1
48000,Texas,1,Personal consumption expenditures,1595277.8
48000,Texas,2,"  Goods",563393.4
48000,Texas,3,"    Durable goods",208006.2
48000,Texas,4,"      Motor vehicles and parts",83358.6
48000,Texas,5,"      Furnishings and durable household equipment",43304.7
48000,Texas,6,"      Recreational goods and vehicles",56561.5
48000,Texas,7,"      Other durable goods",24781.4
48000,Texas,8,"    Nondurable goods",355387.2
48000,Texas,9,"      Food and beverages purchased for off-premises consumption",125775.5
48000,Texas,10,"      Clothing and footwear",46415.5
48000,Texas,11,"      Gasoline and other energy goods",45741.7
48000,Texas,12,"      Other nondurable goods",137454.5
48000,Texas,13,"  Services",1031884.4
48000,Texas,14,"    Household consumption expenditures (for services)",1000981.2
48000,Texas,15,"      Housing and utilities",287586.9
48000,Texas,16,"      Health care",226069.9
48000,Texas,17,"      Transportation services",48631.5
48000,Texas,18,"      Recreation services",66983.8
48000,Texas,19,"      Food services and accommodations",121188.4
48000,Texas,20,"      Financial services and insurance",122469.0
48000,Texas,21,"      Other services",128051.6
48000,Texas,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",30903.2
48000,Texas,23,"      Gross output of nonprofit institutions",136312.0
48000,Texas,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",105408.8
49000,Utah,1,Personal consumption expenditures,174395.8
49000,Utah,2,"  Goods",67728.6
49000,Utah,3,"    Durable goods",31327.0
49000,Utah,4,"      Motor vehicles and parts",8678.1
49000,Utah,5,"      Furnishings and durable household equipment",5536.8
49000,Utah,6,"      Recreational goods and vehicles",14230.7
49000,Utah,7,"      Other durable goods",2881.4
49000,Utah,8,"    Nondurable goods",36401.7
49000,Utah,9,"      Food and beverages purchased for off-premises consumption",13254.9
49000,Utah,10,"      Clothing and footwear",4584.6
49000,Utah,11,"      Gasoline and other energy goods",4950.9
49000,Utah,12,"      Other nondurable goods",13611.2
49000,Utah,13,"  Services",106667.2
49000,Utah,14,"    Household consumption expenditures (for services)",102521.1
49000,Utah,15,"      Housing and utilities",31512.3
49000,Utah,16,"      Health care",23353.5
49000,Utah,17,"      Transportation services",6026.2
49000,Utah,18,"      Recreation services",6831.2
49000,Utah,19,"      Food services and accommodations",11187.7
49000,Utah,20,"      Financial services and insurance",12576.7
49000,Utah,21,"      Other services",11033.6
49000,Utah,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",4146.1
49000,Utah,23,"      Gross output of nonprofit institutions",16819.1
49000,Utah,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",12673.0
50000,Vermont,1,Personal consumption expenditures,38173.0
50000,Vermont,2,"  Goods",12029.5
50000,Vermont,3,"    Durable goods",4024.0
50000,Vermont,4,"      Motor vehicles and parts",1736.5
50000,Vermont,5,"      Furnishings and durable household equipment",923.7
50000,Vermont,6,"      Recreational goods and vehicles",1010.2
50000,Vermont,7,"      Other durable goods",353.5
50000,Vermont,8,"    Nondurable goods",8005.5
50000,Vermont,9,"      Food and beverages purchased for off-premises consumption",3306.3
50000,Vermont,10,"      Clothing and footwear",694.8
50000,Vermont,11,"      Gasoline and other energy goods",1071.1
50000,Vermont,12,"      Other nondurable goods",2933.3
50000,Vermont,13,"  Services",26143.5
50000,Vermont,14,"    Household consumption expenditures (for services)",24082.6
50000,Vermont,15,"      Housing and utilities",6600.8
50000,Vermont,16,"      Health care",6758.4
50000,Vermont,17,"      Transportation services",1180.9
50000,Vermont,18,"      Recreation services",1516.7
50000,Vermont,19,"      Food services and accommodations",2688.9
50000,Vermont,20,"      Financial services and insurance",2284.6
50000,Vermont,21,"      Other services",3052.4
50000,Vermont,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2060.9
50000,Vermont,23,"      Gross output of nonprofit institutions",4785.5
50000,Vermont,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",2724.6
51000,Virginia,1,Personal consumption expenditures,486122.9
51000,Virginia,2,"  Goods",161534.8
51000,Virginia,3,"    Durable goods",56532.8
51000,Virginia,4,"      Motor vehicles and parts",18669.4
51000,Virginia,5,"      Furnishings and durable household equipment",12375.5
51000,Virginia,6,"      Recreational goods and vehicles",17583.6
51000,Virginia,7,"      Other durable goods",7904.3
51000,Virginia,8,"    Nondurable goods",105002.0
51000,Virginia,9,"      Food and beverages purchased for off-premises consumption",38253.2
51000,Virginia,10,"      Clothing and footwear",12971.8
51000,Virginia,11,"      Gasoline and other energy goods",12234.4
51000,Virginia,12,"      Other nondurable goods",41542.6
51000,Virginia,13,"  Services",324588.1
51000,Virginia,14,"    Household consumption expenditures (for services)",316086.0
51000,Virginia,15,"      Housing and utilities",89609.6
51000,Virginia,16,"      Health care",73508.2
51000,Virginia,17,"      Transportation services",14252.6
51000,Virginia,18,"      Recreation services",24524.1
51000,Virginia,19,"      Food services and accommodations",34688.3
51000,Virginia,20,"      Financial services and insurance",32712.1
51000,Virginia,21,"      Other services",46791.1
51000,Virginia,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",8502.1
51000,Virginia,23,"      Gross output of nonprofit institutions",49154.4
51000,Virginia,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",40652.3
53000,Washington,1,Personal consumption expenditures,472900.0
53000,Washington,2,"  Goods",142875.3
53000,Washington,3,"    Durable goods",55672.3
53000,Washington,4,"      Motor vehicles and parts",15798.9
53000,Washington,5,"      Furnishings and durable household equipment",11650.5
53000,Washington,6,"      Recreational goods and vehicles",21943.5
53000,Washington,7,"      Other durable goods",6279.4
53000,Washington,8,"    Nondurable goods",87202.9
53000,Washington,9,"      Food and beverages purchased for off-premises consumption",35494.0
53000,Washington,10,"      Clothing and footwear",11363.9
53000,Washington,11,"      Gasoline and other energy goods",8957.3
53000,Washington,12,"      Other nondurable goods",31387.8
53000,Washington,13,"  Services",330024.7
53000,Washington,14,"    Household consumption expenditures (for services)",312373.4
53000,Washington,15,"      Housing and utilities",92076.3
53000,Washington,16,"      Health care",70415.0
53000,Washington,17,"      Transportation services",21821.0
53000,Washington,18,"      Recreation services",22096.9
53000,Washington,19,"      Food services and accommodations",31901.0
53000,Washington,20,"      Financial services and insurance",31554.3
53000,Washington,21,"      Other services",42508.9
53000,Washington,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",17651.3
53000,Washington,23,"      Gross output of nonprofit institutions",51767.0
53000,Washington,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",34115.7
54000,West Virginia,1,Personal consumption expenditures,84235.1
54000,West Virginia,2,"  Goods",27683.8
54000,West Virginia,3,"    Durable goods",8133.2
54000,West Virginia,4,"      Motor vehicles and parts",3910.2
54000,West Virginia,5,"      Furnishings and durable household equipment",1927.9
54000,West Virginia,6,"      Recreational goods and vehicles",1449.5
54000,West Virginia,7,"      Other durable goods",845.5
54000,West Virginia,8,"    Nondurable goods",19550.6
54000,West Virginia,9,"      Food and beverages purchased for off-premises consumption",7590.4
54000,West Virginia,10,"      Clothing and footwear",1895.3
54000,West Virginia,11,"      Gasoline and other energy goods",2689.2
54000,West Virginia,12,"      Other nondurable goods",7375.7
54000,West Virginia,13,"  Services",56551.3
54000,West Virginia,14,"    Household consumption expenditures (for services)",52593.3
54000,West Virginia,15,"      Housing and utilities",12513.1
54000,West Virginia,16,"      Health care",19628.3
54000,West Virginia,17,"      Transportation services",1506.9
54000,West Virginia,18,"      Recreation services",2136.0
54000,West Virginia,19,"      Food services and accommodations",5201.5
54000,West Virginia,20,"      Financial services and insurance",5502.2
54000,West Virginia,21,"      Other services",6105.2
54000,West Virginia,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",3958.0
54000,West Virginia,23,"      Gross output of nonprofit institutions",9912.7
54000,West Virginia,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",5954.8
55000,Wisconsin,1,Personal consumption expenditures,310876.1
55000,Wisconsin,2,"  Goods",107088.0
55000,Wisconsin,3,"    Durable goods",38583.5
55000,Wisconsin,4,"      Motor vehicles and parts",14713.8
55000,Wisconsin,5,"      Furnishings and durable household equipment",8056.6
55000,Wisconsin,6,"      Recreational goods and vehicles",12037.9
55000,Wisconsin,7,"      Other durable goods",3775.1
55000,Wisconsin,8,"    Nondurable goods",68504.5
55000,Wisconsin,9,"      Food and beverages purchased for off-premises consumption",23772.2
55000,Wisconsin,10,"      Clothing and footwear",7633.5
55000,Wisconsin,11,"      Gasoline and other energy goods",11505.6
55000,Wisconsin,12,"      Other nondurable goods",25593.2
55000,Wisconsin,13,"  Services",203788.1
55000,Wisconsin,14,"    Household consumption expenditures (for services)",190268.0
55000,Wisconsin,15,"      Housing and utilities",51235.7
55000,Wisconsin,16,"      Health care",55637.4
55000,Wisconsin,17,"      Transportation services",7982.7
55000,Wisconsin,18,"      Recreation services",10100.2
55000,Wisconsin,19,"      Food services and accommodations",19712.9
55000,Wisconsin,20,"      Financial services and insurance",24033.3
55000,Wisconsin,21,"      Other services",21565.9
55000,Wisconsin,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",13520.1
55000,Wisconsin,23,"      Gross output of nonprofit institutions",38125.4
55000,Wisconsin,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",24605.3
56000,Wyoming,1,Personal consumption expenditures,33256.8
56000,Wyoming,2,"  Goods",10797.9
56000,Wyoming,3,"    Durable goods",3574.4
56000,Wyoming,4,"      Motor vehicles and parts",1698.2
56000,Wyoming,5,"      Furnishings and durable household equipment",828.6
56000,Wyoming,6,"      Recreational goods and vehicles",651.7
56000,Wyoming,7,"      Other durable goods",395.9
56000,Wyoming,8,"    Nondurable goods",7223.5
56000,Wyoming,9,"      Food and beverages purchased for off-premises consumption",2859.4
56000,Wyoming,10,"      Clothing and footwear",1107.1
56000,Wyoming,11,"      Gasoline and other energy goods",1050.4
56000,Wyoming,12,"      Other nondurable goods",2206.6
56000,Wyoming,13,"  Services",22458.9
56000,Wyoming,14,"    Household consumption expenditures (for services)",21736.5
56000,Wyoming,15,"      Housing and utilities",5664.3
56000,Wyoming,16,"      Health care",5285.8
56000,Wyoming,17,"      Transportation services",1244.0
56000,Wyoming,18,"      Recreation services",1234.0
56000,Wyoming,19,"      Food services and accommodations",2227.8
56000,Wyoming,20,"      Financial services and insurance",4208.6
56000,Wyoming,21,"      Other services",1872.0
56000,Wyoming,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",722.4
56000,Wyoming,23,"      Gross output of nonprofit institutions",3444.5
56000,Wyoming,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",2722.1
91000,New England,1,Personal consumption expenditures,995393.2
91000,New England,2,"  Goods",294057.4
91000,New England,3,"    Durable goods",100001.4
91000,New England,4,"      Motor vehicles and parts",32674.4
91000,New England,5,"      Furnishings and durable household equipment",23555.4
91000,New England,6,"      Recreational goods and vehicles",29991.4
91000,New England,7,"      Other durable goods",13780.2
91000,New England,8,"    Nondurable goods",194056.1
91000,New England,9,"      Food and beverages purchased for off-premises consumption",73470.7
91000,New England,10,"      Clothing and footwear",23065.1
91000,New England,11,"      Gasoline and other energy goods",18519.6
91000,New England,12,"      Other nondurable goods",79000.7
91000,New England,13,"  Services",701335.7
91000,New England,14,"    Household consumption expenditures (for services)",659809.7
91000,New England,15,"      Housing and utilities",178556.7
91000,New England,16,"      Health care",160875.6
91000,New England,17,"      Transportation services",36985.2
91000,New England,18,"      Recreation services",40478.3
91000,New England,19,"      Food services and accommodations",68742.9
91000,New England,20,"      Financial services and insurance",86193.2
91000,New England,21,"      Other services",87977.8
91000,New England,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",41526.1
91000,New England,23,"      Gross output of nonprofit institutions",120916.3
91000,New England,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",79390.2
92000,Mideast,1,Personal consumption expenditures,3048376.4
92000,Mideast,2,"  Goods",921250.4
92000,Mideast,3,"    Durable goods",298442.6
92000,Mideast,4,"      Motor vehicles and parts",93475.6
92000,Mideast,5,"      Furnishings and durable household equipment",72288.7
92000,Mideast,6,"      Recreational goods and vehicles",89713.5
92000,Mideast,7,"      Other durable goods",42964.9
92000,Mideast,8,"    Nondurable goods",622807.8
92000,Mideast,9,"      Food and beverages purchased for off-premises consumption",212509.4
92000,Mideast,10,"      Clothing and footwear",83060.7
92000,Mideast,11,"      Gasoline and other energy goods",58294.9
92000,Mideast,12,"      Other nondurable goods",268942.7
92000,Mideast,13,"  Services",2127126.0
92000,Mideast,14,"    Household consumption expenditures (for services)",1996270.4
92000,Mideast,15,"      Housing and utilities",535464.2
92000,Mideast,16,"      Health care",512306.4
92000,Mideast,17,"      Transportation services",97682.5
92000,Mideast,18,"      Recreation services",108227.4
92000,Mideast,19,"      Food services and accommodations",204607.3
92000,Mideast,20,"      Financial services and insurance",238291.3
92000,Mideast,21,"      Other services",299691.2
92000,Mideast,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",130855.6
92000,Mideast,23,"      Gross output of nonprofit institutions",408014.1
92000,Mideast,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",277158.5
93000,Great Lakes,1,Personal consumption expenditures,2503005.7
93000,Great Lakes,2,"  Goods",833317.6
93000,Great Lakes,3,"    Durable goods",288632.6
93000,Great Lakes,4,"      Motor vehicles and parts",102224.1
93000,Great Lakes,5,"      Furnishings and durable household equipment",63172.2
93000,Great Lakes,6,"      Recreational goods and vehicles",86521.6
93000,Great Lakes,7,"      Other durable goods",36714.7
93000,Great Lakes,8,"    Nondurable goods",544685.0
93000,Great Lakes,9,"      Food and beverages purchased for off-premises consumption",194184.5
93000,Great Lakes,10,"      Clothing and footwear",66495.1
93000,Great Lakes,11,"      Gasoline and other energy goods",69989.2
93000,Great Lakes,12,"      Other nondurable goods",214016.1
93000,Great Lakes,13,"  Services",1669688.1
93000,Great Lakes,14,"    Household consumption expenditures (for services)",1558515.2
93000,Great Lakes,15,"      Housing and utilities",402766.0
93000,Great Lakes,16,"      Health care",438873.0
93000,Great Lakes,17,"      Transportation services",75010.0
93000,Great Lakes,18,"      Recreation services",82900.3
93000,Great Lakes,19,"      Food services and accommodations",164847.8
93000,Great Lakes,20,"      Financial services and insurance",198892.8
93000,Great Lakes,21,"      Other services",195225.3
93000,Great Lakes,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",111172.9
93000,Great Lakes,23,"      Gross output of nonprofit institutions",323774.1
93000,Great Lakes,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",212601.3
94000,Plains,1,Personal consumption expenditures,1140321.9
94000,Plains,2,"  Goods",380546.3
94000,Plains,3,"    Durable goods",137066.3
94000,Plains,4,"      Motor vehicles and parts",56395.1
94000,Plains,5,"      Furnishings and durable household equipment",28059.0
94000,Plains,6,"      Recreational goods and vehicles",38015.2
94000,Plains,7,"      Other durable goods",14597.0
94000,Plains,8,"    Nondurable goods",243480.0
94000,Plains,9,"      Food and beverages purchased for off-premises consumption",86360.1
94000,Plains,10,"      Clothing and footwear",28399.6
94000,Plains,11,"      Gasoline and other energy goods",37960.6
94000,Plains,12,"      Other nondurable goods",90759.7
94000,Plains,13,"  Services",759775.6
94000,Plains,14,"    Household consumption expenditures (for services)",719941.4
94000,Plains,15,"      Housing and utilities",181739.6
94000,Plains,16,"      Health care",204188.0
94000,Plains,17,"      Transportation services",35431.5
94000,Plains,18,"      Recreation services",38653.4
94000,Plains,19,"      Food services and accommodations",73533.0
94000,Plains,20,"      Financial services and insurance",91370.9
94000,Plains,21,"      Other services",95024.9
94000,Plains,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",39834.2
94000,Plains,23,"      Gross output of nonprofit institutions",132580.6
94000,Plains,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",92746.4
95000,Southeast,1,Personal consumption expenditures,4578382.3
95000,Southeast,2,"  Goods",1580331.6
95000,Southeast,3,"    Durable goods",554667.4
95000,Southeast,4,"      Motor vehicles and parts",207283.0
95000,Southeast,5,"      Furnishings and durable household equipment",125884.8
95000,Southeast,6,"      Recreational goods and vehicles",152341.5
95000,Southeast,7,"      Other durable goods",69158.2
95000,Southeast,8,"    Nondurable goods",1025664.2
95000,Southeast,9,"      Food and beverages purchased for off-premises consumption",376793.6
95000,Southeast,10,"      Clothing and footwear",120734.7
95000,Southeast,11,"      Gasoline and other energy goods",125035.7
95000,Southeast,12,"      Other nondurable goods",403100.2
95000,Southeast,13,"  Services",2998050.7
95000,Southeast,14,"    Household consumption expenditures (for services)",2943499.8
95000,Southeast,15,"      Housing and utilities",827353.2
95000,Southeast,16,"      Health care",743301.7
95000,Southeast,17,"      Transportation services",137636.3
95000,Southeast,18,"      Recreation services",174544.5
95000,Southeast,19,"      Food services and accommodations",347406.2
95000,Southeast,20,"      Financial services and insurance",343740.7
95000,Southeast,21,"      Other services",369517.2
95000,Southeast,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",54550.9
95000,Southeast,23,"      Gross output of nonprofit institutions",379273.5
95000,Southeast,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",324722.5
96000,Southwest,1,Personal consumption expenditures,2273384.4
96000,Southwest,2,"  Goods",796812.6
96000,Southwest,3,"    Durable goods",293186.3
96000,Southwest,4,"      Motor vehicles and parts",117552.4
96000,Southwest,5,"      Furnishings and durable household equipment",61749.0
96000,Southwest,6,"      Recreational goods and vehicles",77707.5
96000,Southwest,7,"      Other durable goods",36177.3
96000,Southwest,8,"    Nondurable goods",503626.4
96000,Southwest,9,"      Food and beverages purchased for off-premises consumption",176723.5
96000,Southwest,10,"      Clothing and footwear",64950.8
96000,Southwest,11,"      Gasoline and other energy goods",66018.6
96000,Southwest,12,"      Other nondurable goods",195933.5
96000,Southwest,13,"  Services",1476571.8
96000,Southwest,14,"    Household consumption expenditures (for services)",1433900.4
96000,Southwest,15,"      Housing and utilities",415913.3
96000,Southwest,16,"      Health care",335980.9
96000,Southwest,17,"      Transportation services",71994.5
96000,Southwest,18,"      Recreation services",91610.6
96000,Southwest,19,"      Food services and accommodations",174440.9
96000,Southwest,20,"      Financial services and insurance",167584.2
96000,Southwest,21,"      Other services",176376.1
96000,Southwest,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",42671.4
96000,Southwest,23,"      Gross output of nonprofit institutions",200229.6
96000,Southwest,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",157558.3
97000,Rocky Mountain,1,Personal consumption expenditures,736043.6
97000,Rocky Mountain,2,"  Goods",255047.7
97000,Rocky Mountain,3,"    Durable goods",102330.1
97000,Rocky Mountain,4,"      Motor vehicles and parts",32722.6
97000,Rocky Mountain,5,"      Furnishings and durable household equipment",21074.2
97000,Rocky Mountain,6,"      Recreational goods and vehicles",37285.0
97000,Rocky Mountain,7,"      Other durable goods",11248.4
97000,Rocky Mountain,8,"    Nondurable goods",152717.6
97000,Rocky Mountain,9,"      Food and beverages purchased for off-premises consumption",58148.9
97000,Rocky Mountain,10,"      Clothing and footwear",19563.3
97000,Rocky Mountain,11,"      Gasoline and other energy goods",19480.3
97000,Rocky Mountain,12,"      Other nondurable goods",55525.1
97000,Rocky Mountain,13,"  Services",480995.9
97000,Rocky Mountain,14,"    Household consumption expenditures (for services)",464450.7
97000,Rocky Mountain,15,"      Housing and utilities",140210.0
97000,Rocky Mountain,16,"      Health care",103135.9
97000,Rocky Mountain,17,"      Transportation services",26489.5
97000,Rocky Mountain,18,"      Recreation services",33048.8
97000,Rocky Mountain,19,"      Food services and accommodations",54932.9
97000,Rocky Mountain,20,"      Financial services and insurance",53783.6
97000,Rocky Mountain,21,"      Other services",52849.8
97000,Rocky Mountain,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",16545.2
97000,Rocky Mountain,23,"      Gross output of nonprofit institutions",70119.5
97000,Rocky Mountain,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",53574.3
98000,Far West,1,Personal consumption expenditures,3535960.4
98000,Far West,2,"  Goods",1050647.7
98000,Far West,3,"    Durable goods",368292.7
98000,Far West,4,"      Motor vehicles and parts",107648.1
98000,Far West,5,"      Furnishings and durable household equipment",84612.6
98000,Far West,6,"      Recreational goods and vehicles",124261.2
98000,Far West,7,"      Other durable goods",51770.8
98000,Far West,8,"    Nondurable goods",682355.0
98000,Far West,9,"      Food and beverages purchased for off-premises consumption",265820.1
98000,Far West,10,"      Clothing and footwear",103852.0
98000,Far West,11,"      Gasoline and other energy goods",71855.8
98000,Far West,12,"      Other nondurable goods",240827.1
98000,Far West,13,"  Services",2485312.6
98000,Far West,14,"    Household consumption expenditures (for services)",2368402.3
98000,Far West,15,"      Housing and utilities",665705.0
98000,Far West,16,"      Health care",558986.6
98000,Far West,17,"      Transportation services",135669.9
98000,Far West,18,"      Recreation services",169849.0
98000,Far West,19,"      Food services and accommodations",275927.5
98000,Far West,20,"      Financial services and insurance",256417.8
98000,Far West,21,"      Other services",305846.5
98000,Far West,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",116910.3
98000,Far West,23,"      Gross output of nonprofit institutions",404983.5
98000,Far West,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",288073.2

Legend/Footnotes
1. All personal consumption expenditures (PCE) estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.
"  Last updated: October 3, 2024-- new statistics for 2023; revised statistics for 2019-2022."
